name,ratings,prices,aminities,location,description,City
Dusit Thani LakeView Cairo,4.5,"EGP 7,281",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Entertainment staff,Kids stay free,Babysitting,Wifi,Paid internet,Pool / beach towels,Adult pool,Outdoor pool,Heated pool,Plunge pool,Fitness / spa changing rooms,Fitness classes,Sauna,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Complimentary welcome drink,Kid-friendly buffet,Kids' meals,Outdoor dining area,Snack bar,Special diet menus,Wine / champagne,Swimup bar,Poolside bar,Children's playground,Children Activities (Kid / Family Friendly),Kids pool,Kids' outdoor play equipment,Highchairs available,Free shuttle or taxi services,Airport transportation,Shuttle bus service,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Spa,Body wrap,Couples massage,Facial treatments,Foot massage,Full body massage,Hammam,Head massage,Massage,Neck massage,Salon,Steam room,24-hour security,Baggage storage,Concierge,Currency exchange,Executive lounge access,Outdoor furniture,Sun deck,Sun loungers / beach chairs,Sun umbrellas,ATM on site,Butler service,Doorperson,First aid kit,24-hour check-in,24-hour front desk,Express check-in / check-out,Private check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Allergy-free room,Blackout curtains,Air conditioning,Desk,Housekeeping,Minibar,Cable / satellite TV,Walk-in shower,Soundproof rooms,Bathrobes,Interconnected rooms available,Private balcony,Room service,Safe,Seating area,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Iron,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Electric kettle,Flatscreen TV,Bath / shower,Complimentary toiletries,Hair dryer,Pool view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","El Tesseen Street City Centre, Fifth Settlement, New Cairo, Cairo 11511 Egypt","An oasis of greenery in the heart of New Cairo, Dusit Thani Lake View Cairo brings a taste of gracious Thai hospitality to the center of Egypt. Conveniently situated near Cairo International airport, the hotel enjoys pride of place in New Cairo’s Fifth Settlement in close proximity to the main roads that lead to major attractions, including the Pyramids, Sphinx, Citadel and Egyptian Museum. Guests are welcomed with elegant rooms and suites, three outdoor swimming pools, a fitness center, world-class spa and an array of fine dining options spanning a world of tastes and flavours.",Cairo
Royal Maxim Palace Kempinski Cairo,4.5,"EGP 5,371",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Entertainment staff,Evening entertainment,Kids stay free,Paid private parking on-site,Wifi,Hot bath,Pool / beach towels,Infinity pool,Adult pool,Indoor pool,Outdoor pool,Heated pool,Shallow end in pool,Fitness / spa changing rooms,Fitness classes,Personal trainer,Sauna,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Complimentary welcome drink,Outdoor dining area,Poolside bar,Babysitting,Children's playground,Children's television networks,Indoor play area for children,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Highchairs available,Free shuttle or taxi services,Airport transportation,Shuttle bus service,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Spa,Couples massage,Facial treatments,Foot massage,Hammam,Hand massage,Head massage,Light therapy,Manicure,Massage,Neck massage,Pedicure,Salon,Steam room,Waxing services,24-hour security,BBQ facilities,Baggage storage,Concierge,Currency exchange,Executive lounge access,Gift shop,Newspaper,Sun umbrellas,ATM on site,Butler service,Doorperson,First aid kit,Umbrella,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Shoeshine,Allergy-free room,Blackout curtains,Air conditioning,Desk,Fireplace,Coffee / tea maker,Cable / satellite TV,Bidet,Bathrobes,Housekeeping,Interconnected rooms available,Private balcony,Room service,Safe,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Clothes rack,Iron,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Minibar,Electric kettle,Flatscreen TV,Radio,Bath / shower,Hair dryer,City view,Pool view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","First Settlement, Cairo 11511 Egypt","Let us welcome you to Royal Maxim Palace Kempinski, a haven of tranquillity in the heart of New Cairo. Offering a range of palatial services, the 5 star hotel features the finest facilities coupled with the highest levels of service. The hotel’s optimum location on the city’s ring road and its close proximity to Cairo International Airport make it the perfect starting point from which to explore Cairo’s treasures. With a distinctive architecture standing proudly against the New Cairo skyline, each of the 245 rooms and suites present comfortable and elegant fittings and furnishings. Enhance your stay with a visit to one of our eight exceptional restaurants & bars, or treat yourself to a rejuvenating treatment at our world-class Resense Spa. The unique architecture of New Cairo’s palatial landmark extends to our dedicated banquet floor, which includes 11 customisable meeting rooms and the largest ballroom in Egypt, Excelsior Ballroom.",Cairo
Sofitel Cairo Nile El Gezirah,4.5,"EGP 7,915",",Valet parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Casino and Gambling,Entertainment staff,Kids stay free,Paid private parking on-site,Wifi,Hot bath,Pool / beach towels,Infinity pool,Pool with view,Outdoor pool,Heated pool,Yoga classes,Fitness / spa changing rooms,Fitness classes,Sauna,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Complimentary welcome drink,Happy hour,Kid-friendly buffet,Kids' meals,Outdoor dining area,Snack bar,Special diet menus,Wine / champagne,Swimup bar,Poolside bar,Evening entertainment,Patio,Nightclub / DJ,Babysitting,Kids pool,Airport transportation,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Photo copier / fax In business centre,Spa,Body wrap,Couples massage,Facial treatments,Foot massage,Full body massage,Hammam,Head massage,Makeup services,Manicure,Massage,Neck massage,Pedicure,Salon,Steam room,24-hour security,Baggage storage,Concierge,Currency exchange,Executive lounge access,Gift shop,Newspaper,Outdoor furniture,Shops,Sun deck,Sun loungers / beach chairs,Sun umbrellas,ATM on site,Butler service,Doorperson,Umbrella,24-hour check-in,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Blackout curtains,Bathrobes,Air conditioning,Additional bathroom,Desk,Minibar,Cable / satellite TV,Bath / shower,Housekeeping,Interconnected rooms available,Private balcony,Room service,Seating area,Telephone,Wardrobe / wardrobe,Bottled water,Clothes rack,Iron,Private bathrooms,Wake-up service / alarm clock,Refrigerator,Electric kettle,Flatscreen TV,Hair dryer,City view,Landmark view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","3 El Thawra Council St Zamalek, Cairo Egypt","On the southern tip of Gezirah Island, the hotel is a corner of paradise in central Cairo, minutes from Cairo’s business districts. Discover a haven of peace during a vacation in Egypt, and a comfortable base to rest after a successful day of business. Relax by the pool, pamper yourself in Sofitel SPA, wine and dine in our international restaurants and bars. Surrender to luxury and come for a day, a weekend, a week…or more. A stroll along the hotel’s lush riverside promenade takes you to a host of acclaimed restaurants and bars. You can take your time, enjoying the cool shade of exotic palms and breathing in the scent of hibiscus. You’ll hear the gentle sound of water lapping as you rest on a Nile-side terrace with a cool drink, and dine on international cuisine. It’s especially beautiful at dusk, when the sun sets over Cairo’s skyline and vibrant nightlife. Escape the city for a day at our secluded Cairo hotel, which feels like an exclusive Egyptian resort set in lush gardens. Take advantage of Sofitel SPA and Sofitel FIT, float in an infinity pool overlooking the Nile, unwind in a bubbling whirlpool bath… whatever you desire. Day membership includes discounts to the restaurants and bars which line the Nile-side promenade, promising refreshment and fun for families, couples and friends.",Cairo
Le Meridien Cairo Airport,4.5,"EGP 3,791",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Kids stay free,Free airport transportation,Conference facilities,Paid private parking on-site,Wifi,Hot bath,Pool / beach towels,Outdoor pool,Heated pool,Fitness / spa changing rooms,Sauna,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Poolside bar,Free shuttle or taxi services,Airport transportation,Car hire,Taxi service,Banquet room,Meeting rooms,Spa,Salon,24-hour security,Baggage storage,Concierge,Currency exchange,Non-smoking hotel,ATM on site,Doorperson,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Allergy-free room,Soundproof rooms,Air conditioning,Desk,Room service,Coffee / tea maker,Flatscreen TV,Bath / shower,Safe,Seating area,Telephone,VIP room facilities,Clothes rack,Iron,Wake-up service / alarm clock,Minibar,iPod docking station,Hair dryer,Non-smoking rooms,Suites,Family rooms","3 Cairo International Airport, Terminal Cairo International Airport, Terminal 3, Cairo 11511 Egypt","Your Gateway to Egypt's Discovery. Le Méridien Cairo Airport offers 66 club floor rooms with a dedicated club lounge, 264 deluxe rooms, 9 studio suites, 9 panoramic deluxe suites and 1 presidential suite - all inside of Cairo's airport. All rooms and suites are fully soundproofed, smoke-free, and feature the Le Méridien signature beds. The refined and modern design creates a perfectly relaxed experience. A combination of complimentary WIFI + cable connection coupled with the latest technology makes it easy to conduct business if necessary.",Cairo
Fairmont Nile City,4.5,"EGP 6,270",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Casino and Gambling,Aerobics,Kids stay free,Paid private parking on-site,Wifi,Paid wifi,Hot bath,Pool / beach towels,Rooftop pool,Pool with view,Adult pool,Outdoor pool,Shallow end in pool,Yoga classes,Yoga room,Fitness / spa changing rooms,Fitness classes,Personal trainer,Sauna,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Complimentary Instant Coffee,Complimentary tea,Complimentary welcome drink,Happy hour,Kid-friendly buffet,Kids' meals,Outdoor dining area,Snack bar,Special diet menus,Wine / champagne,Poolside bar,Rooftop bar,Entertainment staff,Evening entertainment,Nightclub / DJ,Babysitting,Children's television networks,Kids pool,Highchairs available,Free airport transportation,Airport transportation,Shuttle bus service,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Photo copier / fax In business centre,Spa,Body wrap,Couples massage,Facial treatments,Foot bath,Foot massage,Full body massage,Hammam,Hand massage,Head massage,Makeup services,Manicure,Massage,Massage chair,Neck massage,Pedicure,Salon,Steam room,Waxing services,Rooftop terrace,24-hour security,Baggage storage,Concierge,Currency exchange,Executive lounge access,Gift shop,Newspaper,Outdoor furniture,Shared bathroom,Shared lounge / TV area,Shops,Sun deck,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,ATM on site,Butler service,Doorperson,First aid kit,Infirmary,Umbrella,24-hour check-in,24-hour front desk,Express check-in / check-out,Private check-in / check-out,Clothes dryer,Dry cleaning,Laundry service,Ironing service,Shoeshine,Allergy-free room,Blackout curtains,Air conditioning,Additional bathroom,Desk,Coffee / tea maker,Cable / satellite TV,Bidet,Air purifier,Bathrobes,Dining area,Housekeeping,Interconnected rooms available,Private balcony,Room service,Safe,Seating area,Separate dining area,Separate living room,Sofa,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Iron,Laptop safe,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Kitchenette,Minibar,Refrigerator,Electric kettle,Flatscreen TV,On-demand films,Radio,iPod docking station,Walk-in shower,Whirlpool bathtub,Bath / shower,Complimentary toiletries,Hair dryer,City view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Nile City Towers - 2005 B, Corniche El Nil Ramlet Beaulac, Cairo 2466 Egypt","A melting pot of history and diversity, the city of Cairo is ideal for both business and leisure. Like the city itself, Fairmont Nile City offers a delightful series of contrasts, combining advanced technology and modern design with local flavors and flair. With sweeping panoramas of the river Nile and the Pyramids in the distance, Cairo’s beauty and history are always in sight from your luxury accommodation. During your stay, embark on culinary adventures at the city’s finest restaurants, enjoy the fresh air at our rooftop poolside restaurant and pamper yourself at Willow Stream Spa. Part of the prestigious Nile City complex, this luxury hotel is the perfect location for business events. The space consists of 845 square meters (9,100 square feet) plus 450 square meters (4,800 square feet) of outdoor space dedicated to meetings and conventions, comprising of 10 meeting rooms including a ballroom. The space also offers spectacular river Nile views.",Cairo
Novotel Cairo Airport,4.0,"EGP 2,969",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Kids stay free,Kids pool,Free airport transportation,Wifi,Pool / beach towels,Adult pool,Outdoor pool,Fitness / spa changing rooms,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Poolside bar,Free shuttle or taxi services,Airport transportation,Shuttle bus service,Car hire,Taxi service,Conference facilities,Banquet room,Meeting rooms,Spa,Salon,24-hour security,Baggage storage,Currency exchange,Newspaper,Shops,ATM on site,Doorperson,24-hour check-in,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Blackout curtains,Air conditioning,Housekeeping,Interconnected rooms available,Coffee / tea maker,Flatscreen TV,Sofa bed,Bath / shower,Room service,Safe,Sofa,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Clothes rack,Laptop safe,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Minibar,Electric kettle,Complimentary toiletries,Hair dryer,Pool view,Non-smoking rooms,Suites,Smoking rooms available",Cairo 11776 Egypt,"Touch down in 4-star comfort at Novotel Cairo Airport hotel, a 5-minute ride from the terminals on the free 24-hour shuttle. Relax under the palms in the courtyard, or re-energise with a dip in the pool. All-day dining means you won't fly hungry. Your modern soundproofed room lets you stretch out and enjoy a restful night at Novotel.",Cairo
Hilton Cairo Heliopolis,4.0,"EGP 4,617",",Paid private parking on-site,Free internet,Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Casino and Gambling,Squash,Children's playground,Car park,Wifi,Paid internet,Hot bath,Pool / beach towels,Outdoor pool,Heated pool,Fitness classes,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Complimentary welcome drink,Kid-friendly buffet,Kids' meals,Outdoor dining area,Snack bar,Poolside bar,Tennis court,Evening entertainment,Children's television networks,Children Activities (Kid / Family Friendly),Kids pool,Kids' outdoor play equipment,Highchairs available,Airport transportation,Conference facilities,Banquet room,Meeting rooms,Salon,24-hour security,Baggage storage,Concierge,Currency exchange,Executive lounge access,Outdoor furniture,Shops,Sun loungers / beach chairs,Sun terrace,ATM on site,Doorperson,First aid kit,24-hour check-in,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Blackout curtains,Air conditioning,Desk,Housekeeping,Interconnected rooms available,Coffee / tea maker,Cable / satellite TV,Bath / shower,Room service,Safe,Seating area,Telephone,VIP room facilities,Wardrobe / wardrobe,Clothes rack,Iron,Private bathrooms,Wake-up service / alarm clock,Minibar,Electric kettle,Flatscreen TV,Complimentary toiletries,Hair dryer,City view,Pool view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","El-Orouba Qism El-Nozha, Cairo 2466 Egypt","Finding an ideal family-friendly hotel in Cairo does not have to be difficult. Welcome to Hilton Cairo Heliopolis, a nice option for travelers like you. While staying at Hilton Cairo Heliopolis, visitors can check out Baron Palace (2.1 mi) and St. Mark's Coptic Orthodox Church (2.3 mi), some of Cairo's top attractions. You’ll enjoy relaxing rooms that offer a flat screen TV, air conditioning, and a minibar, and you can stay connected during your stay as Hilton Cairo Heliopolis offers guests free Wi-Fi. The hotel features room service and a concierge. Plus, Hilton Cairo Heliopolis offers a pool, and providing a pleasant respite from your busy day. During your stay enjoy variety of international cuisines such as Raj Indian Restaurant, Leonardo Italian restaurant, Lan-Tania Thai Restaurant, Nobel house Asian restaurant and Al-Dabke Lebanese restaurant. While in Cairo be sure to experience nearby popular attractions like Egyptian Air Force Museum (0.9 mi) and Obelisk of Ramses II (1.2 mi), which are all within walking distance of the hotel. Hilton Cairo Heliopolis looks forward to welcoming you on your visit to Cairo. NOTE: The following services and amenities are available, but with reduced service: Business Center, Fitness Center, On-site Restaurant(s).",Cairo
Grand Nile Tower,3.5,"EGP 4,094",",Valet parking,Wifi,Pool,Fitness Centre with Gym / Workout Room,Restaurant,Kids pool,Airport transportation,Business Centre with Internet Access,Paid private parking on-site,Pool with view,Outdoor pool,Fitness / spa changing rooms,Breakfast available,Breakfast in the room,Kid-friendly buffet,Outdoor dining area,Conference facilities,Banquet room,Meeting rooms,Spa,24-hour security,Concierge,Gift shop,Newspaper,Sun terrace,24-hour front desk,Laundry service,Ironing service,Bathrobes,Air conditioning,Housekeeping,Private balcony,Room service,Minibar,Cable / satellite TV,Bath / shower,Safe,Seating area,Sofa,Telephone,Wardrobe / wardrobe,Bottled water,Private bathrooms,Wake-up service / alarm clock,Electric kettle,Flatscreen TV,Complimentary toiletries,Hair dryer,Landmark view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Corniche El Nile Garden City, Roda Island, Cairo 11511 Egypt","A haven within the cosmopolitan vibrant city of Cairo.One of Cairo's most luxurious hotels,Grand Nile Tower is a family hotel directly situated on the magnificent Nile river with a prime location in central Cairo,close to many cultural and tourist 's attractions.This stunning Kid-friendly Hotel offers you the finest service and experiences,elegantly designed accommodation that includes a wide selection of room types all of them are overlooking the splendid Nile River.The rooms and suites are having balconies with spectacular Nile views. A wide array of cuisines at any of our eight restaurants and lounges,including the highly acclaimed Revolving restaurant at the 41st floor .The restaurant is the highest rotating restaurant in the Middle East .As a guest,you can also access the exquisite conference and banqueting facilities for hosting memorable social and corporate events.",Cairo
"Staybridge Suites Cairo - Citystars, an IHG Hotel",4.5,"EGP 4,832",",Parking,Free High Speed Internet (WiFi),Fitness Centre with Gym / Workout Room,Free breakfast,Kids stay free,Babysitting,Car hire,Business Centre with Internet Access,Wifi,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Meeting rooms,Baggage storage,Concierge,Convenience store,Currency exchange,Non-smoking hotel,Shops,24-hour front desk,Dry cleaning,Laundry service,Self-serve laundry,Air conditioning,Housekeeping,Kitchenette,Microwave,Refrigerator,Flatscreen TV,Non-smoking rooms,Suites,Family rooms","Emtedad Makram Obied Street Heliopolis, Cairo 11737 Egypt","Modern serviced apartments for extended stays in dynamic Cairo Citystars. Offering the comfort and convenience of a home away from home, Staybridge Suites® Cairo Citystars has everything you need for independent living in the exciting commercial hub of Heliopolis. With direct access to Stars Centre shopping mall, and just a seven-minute drive from Cairo International Airport and Cairo International Convention and Exhibition Centre, our 140 fully furnished studios and suites place travelers where they need to be. The buzzing streets of downtown Cairo are half an hour away, with the Great Pyramids a little further. Business travelers on extended stays in Cairo can settle into a spacious studio or suite with up to three bedrooms. Full kitchens and living areas let you cook, work and entertain in style, and Wi-Fi is complimentary throughout. A free buffet breakfast sets you up for the day, and an Evening Social invites you to mingle with fellow guests over dinner three nights a week.",Cairo
Ramses Hilton,4.0,"EGP 5,424",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Casino and Gambling,Nightclub / DJ,Kids stay free,Paid private parking on-site,Wifi,Paid internet,Pool / beach towels,Pool with view,Outdoor pool,Sauna,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Complimentary welcome drink,Happy hour,Kid-friendly buffet,Kids' meals,Outdoor dining area,Snack bar,Poolside bar,Children's playground,Children's television networks,Indoor play area for children,Kids' outdoor play equipment,Highchairs available,Airport transportation,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Photo copier / fax In business centre,Spa,Full body massage,Massage,Salon,Rooftop terrace,24-hour security,Baggage storage,Concierge,Currency exchange,Executive lounge access,Gift shop,Shared lounge / TV area,Shops,Sun terrace,ATM on site,Butler service,Doorperson,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Blackout curtains,Air conditioning,Desk,Housekeeping,Coffee / tea maker,Cable / satellite TV,Sofa bed,Walk-in shower,Private balcony,Room service,Safe,Sofa,VIP room facilities,Wardrobe / wardrobe,Bottled water,Iron,Private bathrooms,Wake-up service / alarm clock,Minibar,Refrigerator,Electric kettle,Flatscreen TV,Bath / shower,Hair dryer,City view,Landmark view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Corniche El Nile 1115, Cairo 12344 Egypt","Finding an ideal luxury hotel in Cairo does not have to be difficult. Welcome to Ramses Hilton, a nice option for travellers like you.Given the close proximity of popular landmarks, such as Zamalek (Gezira Island) (0.5 mi) and Mosque of Al-Azhar (0.9 mi), guests of Ramses Hilton can easily experience some of Cairo's most well known attractions.Ramses Hilton Hotel is a luxury hotel offering a flat screen TV, air conditioning, and a refrigerator in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.The hotel features room service, a rooftop terrace, and a concierge. Plus, guests can enjoy a pool and free breakfast, which have made this a popular choice among travellers visiting Cairo. For guests with a vehicle, parking is available.While you’re here, be sure to check out some of the diners, including Kamala at Conrad Cairo, Bikers' Joint, and 3Almashy Egypt, all of which are a short distance from Ramses Hilton.Cairo is also home to Military Museum, a popular military museum that is not too far from Ramses Hilton.Ramses Hilton looks forward to welcoming you on your visit to Cairo.",Cairo
