Makram Ebeid Apt,,,,"Makram Ebeid, Cairo 11511 Egypt",
Alfalfa,,,,"33 Hassan El Sherif- 8th District Nasr City, Cairo 11511 Egypt",
The Location Hotel,,,,"34 Abdelkhalek Tharwat St Aabdein, Cairo 11511 Egypt",
Nile Transport Hotel,,,,"Nile Corniche, Shubra Al Kheimah Shubra El Kheima 1, Cairo 11511 Egypt",
100 Night Per Year At Grand Blue Hotels,,,,"24 Mahmoud Basuony St, Cairo 11511 Egypt",
Sofitel Cairo Nile El Gezirah,4.5,"EGP 5,504",,"3 El Thawra Council St Zamalek, Cairo Egypt","On the southern tip of Gezirah Island, the hotel is a corner of paradise in central Cairo, minutes from Cairo’s business districts. Discover a haven of peace during a vacation in Egypt, and a comfortable base to rest after a successful day of business. Relax by the pool, pamper yourself in Sofitel SPA, wine and dine in our international restaurants and bars. Surrender to luxury and come for a day, a weekend, a week…or more. A stroll along the hotel’s lush riverside promenade takes you to a host of acclaimed restaurants and bars. You can take your time, enjoying the cool shade of exotic palms and breathing in the scent of hibiscus. You’ll hear the gentle sound of water lapping as you rest on a Nile-side terrace with a cool drink, and dine on international cuisine. It’s especially beautiful at dusk, when the sun sets over Cairo’s skyline and vibrant nightlife. Escape the city for a day at our secluded Cairo hotel, which feels like an exclusive Egyptian resort set in lush gardens. Take advantage of Sofitel SPA and Sofitel FIT, float in an infinity pool overlooking the Nile, unwind in a bubbling whirlpool bath… whatever you desire. Day membership includes discounts to the restaurants and bars which line the Nile-side promenade, promising refreshment and fun for families, couples and friends."
Al Massa Hotel Apartments,,,,,
Princess Apartments,,,,"19 Mohammed Talat Salem Street, From Abbas Alaqad Street, Cairo 11511 Egypt",
New Aleegiance Hotel,,,,"39 Talaat Harb, Cairo 11511 Egypt",
Cairo Panorama Hotel,,,,"11 Qutb El Deen Moursy Al Fransay, 26 July St Boulaq, Cairo 11511 Egypt",
New York Hostel,,,,"2 Fahmy Lane, Nobar St, Cairo 11511 Egypt",
"Staybridge Suites Cairo - Citystars, an IHG Hotel",4.5,,,"Emtedad Makram Obied Street Heliopolis, Cairo 11737 Egypt","Modern serviced apartments for extended stays in dynamic Cairo Citystars. Offering the comfort and convenience of a home away from home, Staybridge Suites® Cairo Citystars has everything you need for independent living in the exciting commercial hub of Heliopolis. With direct access to Stars Centre shopping mall, and just a seven-minute drive from Cairo International Airport and Cairo International Convention and Exhibition Centre, our 140 fully furnished studios and suites place travelers where they need to be. The buzzing streets of downtown Cairo are half an hour away, with the Great Pyramids a little further. Business travelers on extended stays in Cairo can settle into a spacious studio or suite with up to three bedrooms. Full kitchens and living areas let you cook, work and entertain in style, and Wi-Fi is complimentary throughout. A free buffet breakfast sets you up for the day, and an Evening Social invites you to mingle with fellow guests over dinner three nights a week."
Chez Nagy in Cairo,,,,"28 Almazah Street Floor No 5, Flat No 9, Cairo 00202 Egypt",
Apartment in Abbassia Abdou Pasha,,,,Cairo 11435 Egypt,
Private Room In Apartment,,,,"Maher Street, Cairo 11511 Egypt",
Tilwana House,,,,"2 Tiba, Cairo-Suez Bridge 2, Cairo 32827 Egypt",
Cairo International Hostel,,,,"34 Talaat Harb Street, Cairo 11511 Egypt",
"InterContinental Citystars Cairo, an IHG Hotel",4.5,,,"Omar Ibn El Khattab Street Heliopolis, Cairo 11737 Egypt","Explore Cairo's heritage amidst modern luxuries and stay at the five-star InterContinental Citystars Cairo hotel in Cairo's Heliopolis, next to Stars Centre Mall. Relax in grand rooms with beautiful furnishings and views. Indulge at our 10 exquisite restaurants and bars. Need event space? Our private meeting rooms and Egypt's largest ballroom will satisfy your requirements. Our concierge gladly arranges private tours of the nearby Cairo Citadel, the Pyramids, and soon, The Grand Egyptian Museum."
Maadi Royal Serviced Apartements,,,,"200 Street Maadi, Cairo 11511 Egypt",
Cairo Dream Boutique Hotel,,,,,
Grand Safari Hotel,,,,,
Egy pyramids view,,,,"1 El Lebeny Axis, Cairo 11511 Egypt",
Egyptian villa with pyramids view,,,,"Villa Ibrahim zeidan First floor, Cairo 12555 Egypt",
Chain Luxe Paradise Hotel,,,,,
Zamalek Luxurious Apartments,,,,"2 Taha Hussein Second Floor, Cairo 11511 Egypt",
Almaeadaa,,,,"Street 10 Maadi, Cairo 11511 Egypt",
Delta Trio Cairo Hotel,,,,,
Chic Apartment In The Heart Of Cairo,,,,,
"Holiday Inn Cairo - Citystars, an IHG Hotel",4.5,,,"Ali Rashed Street Heliopolis, Cairo 11757 Egypt","A modern, family-friendly hotel in Cairo's dynamic Citystars Heliopolis In the heart of Citystars business and leisure complex and just 10 minutes from Cairo International Airport, the Holiday Inn® Cairo Citystars hotel is an ideal base for exploring the modern and historic attractions of Egypt's capital. Next to the hotel, Stars Centre Mall is home to over 640 of shops and high-tech amusements including Snow City and Magic Galaxy, Egypt's largest indoor theme park. Downtown Cairo is less than half an hour away. The hotel's family-friendly atmosphere makes everyone feel at home, from the rooftop garden with its adults' and children's swimming pools, to the Star Corner Café in the lobby. Open 24-hours, Windows Restaurant tempts diners with heaped international buffets and live cooking stations, and Indira Restaurant serves some of the best Indian food in Cairo. Business travelers appreciate the fast, free Wi-Fi, business center and 24-hour room service. Need to hold a meeting?"
"InterContinental Cairo Semiramis, an IHG Hotel",4.5,,,"Corniche El Nil, Cairo 11511 Egypt","On the historic Semiramis hotel site, guests can enjoy modern luxury by the river Nile. Semiramis InterContinental Cairo is 23 KM from Cairo International airport with a premium location in the heart of the city center next to the Egyptian Museum and Khan el Khalili. The Hotel features a 26 sq m2 rooftop pool, fine dining with exquisite cuisine, conference facilities, a state of the art spa, a shopping arcade, and the Nile Terrace offering stunning views of the sunset over the Nile."
Pharaoh Egypt Hotel,3.0,,,"11 Ahmed Orabi Street, Cairo 11511 Egypt","Downtown in the heart of Cairo, Egypt. Located near the train station,and the residential and diplomatic sector of Cairo on Giza, Mohandesseen. The Hotel Pharaoh Egypt is only 17 km from Cairo International Airport, 4km to railway station, 10km to exhibition grounds, 12 km to the famous pyramids at Giza, and 3km to theEgyptian Museum. Whether you come for shopping, sightseeing, or entertainment, the area surrounding the hotel offers it all."
Caroline Crillon Hotel,3.0,,,"49 Syria Street Mohandessin, Cairo 11511 Egypt","This is a 2 Star hotel. It’s located in Giza which is suppose to be a nice area of Cairo. While the staff are friendly and helpful the place is very noisey, the beds are hard as rocks and the showers don’t have much water pressure and that’s if you can get hot water at all. I stayed here as a part of a basic tour booking so I suppose I got what I paid for - $46AUD per night. I was here three times throughout the tour and each room had the same issues. It is close to a pharmacy and some local clean restaurants and if you are only staying a night or two it would be ok, any longer and I’d recommend something a bit better. "
Bostan Hotel,3.0,,,"94 Mohamd Farid St., Cairo 11511 Egypt","Bostan hotel is ideally located in the heart of Cairo also it is located within walking distance to the Egyptian museum, subway and the big market (khan el khalily bazaar)."
Oasis Hotel Heliopolis,3.0,,,"17 Abdel Wahabel Kadi St, Cairo 11511 Egypt","Finding an ideal family-friendly hotel in Cairo does not have to be difficult. Welcome to Oasis Hotel, a nice option for travellers like you.The rooms offer air conditioning, and getting online is possible, as internet access is available, allowing you to rest and refresh with ease.Oasis Hotel features 24 hour front desk, room service, and baggage storage. In addition, as a valued Oasis Hotel guest, you can enjoy a pool and free breakfast that are available on-site. Guests arriving by vehicle have access to free parking.While staying at Oasis Hotel, visitors can check out Keops Pyramid (3.1 mi), which is a popular Cairo attraction.During your visit, be sure to check out popular art galleries like Sami Amin, Picasso Art Gallery Egypt, and Zamalek Art Gallery, which are all a short distance from the hotel.Oasis Hotel puts the best of Cairo at your fingertips, making your stay both relaxing and enjoyable."
Regency Hotel,2.0,,,"3 Abdel Azim Rashed St., Cairo 11511 Egypt","The Regency Hotel in Cairo is located in the Giza suburb of Dokki a fair walk from downtown Cairo on the west bank of the Nile, aka the crappy side. It is off a busy highway & around the corner from a ladies club. If this doesnt raise your suspicions about this being the wrong Regency Hotel perhaps the hand painted hotel sign will.  Room 506 has seen better days about a decade ago. After enjoying the release of emptying my bowels the toilet wouldnt flush & there wasnt any toilet paper. There was a 28cm tv, mini fridge & aircon. Bedsheets looked sort of gungy & the carpet was fairly dirty. The reception dudes spoke little english but knew how to ask for tips. I played a game of charades with them to try & explain the toilet problem. It was very entertaining, we eventually changed rooms to an equally poor room.  The hotel is housed in the sort of neighbourhood you would go to if you were homeless. Stray dogs & garbage are the main features here if you like to take photos. There are no computers in the hotel, the reception desk used paper & pen! The 80's has come back in fashion here.  The hotel resturant has cobbwebs on the locked door, this is probably not good so avoid even asking for food, just call KFC for takeaway 19019.  The previous review from 2 years ago basically describes our experience word for word, so in 2 years nothing had improved, indeed its pretty shabby. If you stayed here, have a sense of humour & laugh.…"
Helnen Nile Roda Hotel,,,,"67 Abdulaziz Al Saud, Cairo 11511 Egypt",
Nile View,1.0,,,"Corniche Al Maadi In front of El Maadi Star Towers, Cairo 11511 Egypt",لا انصح بالحجوزات لهذا الفندق - حيث انهم لغو الحجز بتاعي بدون سابق انذار و اضطررت لحجز فندق اخر بتكلفة مضاعفة يقومون بترقية الغرف لنزلاء اخرين علي حساب حجزك ووضعك امام الامر الواقع لتقبل بغرف بدون view
Omayad Hotel,1.5,,,"22 26 July Th St., Cairo 11511 Egypt","I stayed one night in this hotel. It’s very dirty hotel, you can see the rest in the pictures. It located in a noisy place that you can not sleep. I was charged triple and I do not recommend them at all."
Cairo City Center Hotel,2.5,,,"14 Champolion St Downtown, Cairo 12421 Egypt","Located in downtown Cairo, perfect location, overlooking the River Nile and Egyptian Museum and Talaat Harb Sq. Cairo City Center Hotel offers guests a great location combined with a free airport pick-up service for guests staying at least for three nights."
Jasmin Hotel,,,,,
Rose Hotel,2.0,,,"6 Iran Street Dokki, Cairo 11511 Egypt","We are located at the most magical and authentic spot of Cairo downtown area in El Dokki one of the famous places in Cairo. We have a total number of 45 well furnished and clean rooms, with a private bathroom, television and satellite and air conditioner."
Heliopark Hotel,2.0,,,"100 El Hegaz Street, Helipolis, Cairo 11511 Egypt","Heliopark Hotel is an excellent choice for travellers visiting Cairo, offering many helpful amenities designed to enhance your stay.Heliopark Hotel is a hotel offering air conditioning in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.The hotel features 24 hour front desk, baggage storage, and currency exchange. Plus, guests can enjoy an on-site restaurant, which has made this a popular choice among travellers visiting Cairo. For guests with a vehicle, there is free public parking available nearby.Close to some of Cairo's most popular landmarks, such as St. Mark's Coptic Orthodox Church (0.6 mi) and Saqqara (Sakkara) Pyramids (1.4 mi), Heliopark Hotel is a great destination for tourists.If you like French restaurants, Heliopark Hotel is conveniently located near The Smokery Heliopolis, Fresco, and La Maison Blanche.If you’re looking for things to do, you can check out Heliopolis (0.6 mi) or Baron Palace (0.9 mi), which are popular attractions amongst tourists, and they are all within walking distance.Enjoy your stay in Cairo!"
Helio Cairo Hotel,2.0,,,"95 Abs El Hamid Bedawy St., Cairo 11511 Egypt","Finding an ideal budget friendly hotel in Cairo does not have to be difficult. Welcome to Helio Cairo Hotel, a nice option for travellers like you.For those interested in checking out Khan Al-Khalili (3.0 mi) while visiting Cairo, Helio Cairo Hotel is a short distance away.Helio Cairo Hotel offers guests an array of room amenities including air conditioning and a minibar, and getting online is possible, as free wifi is available.The hotel offers room service, to make your visit even more pleasant. The property also features an on-site restaurant.During your visit, be sure to check out one of the nearby restaurants that are within walking distance of Helio Cairo Hotel, such as Zamalek Rooftop (0.8 mi), Filfila (1.1 mi), or Al Borg (0.3 mi).Looking to explore? Then look no further than Foustat Traditional Crafts Center (0.2 mi), which is a popular Cairo attraction – and it is conveniently located within walking distance of the hotel.Helio Cairo Hotel looks forward to welcoming you on your visit to Cairo."
Al-Manar Hotel,2.0,,,"19 Abdel Hamid Lotfy St Mohandeseen, Cairo 11511 Egypt","Welcome to Manar Hotel where every guest is guaranteed a warm welcome & a relaxing & very quite stay. Manar Hotel located in heart of Cairo in Mohandeseen area, steps far from river Nile, with easy access to the airport & railway station. Our attention starts from the moment you arrive at the airport with our FREE meet & assist with transfer. Make yourself at home in one of 80 comfortable rooms, from single rooms to the Large suite, all decorated with refinement. All rooms have a bathroom with bathtub and toilet, air conditioning, satellite TV, telephone with direct international dialing, mini bar. Manar Hotel provides Free high speed Wi-Fi. The hotel’s restaurant is open 24-hours and serves a mixture of Egyptian & International cuisine, as well as a open buffet breakfast. And Enjoyable Bar, The hotel can also provide 24-hour room service."
Europa Hotel,1.5,,,"300 Pyramdis Road, Cairo 11511 Egypt","Looking for a place to stay in Cairo? Then look no further than Europa Hotel, a hotel that brings the best of Cairo to your doorstep.You can take advantage of some of the amenities offered by Europa Hotel, including room service. In addition, guests can enjoy a pool and an on-site restaurant during their visit.For those interested in checking out German Evangelical Church (3.0 mi) while visiting Cairo, Europa Hotel is a short distance away.Cairo has plenty of Italian restaurants. So when you’re here, be sure to check out popular spots like Mermaid Restaurant, Strada, and Carpaccio Nile Lounge, which are serving up some great dishes.If you’re looking for something to do, Pyramid of Unas (0.6 mi) is a nice way to spend some time, and it is within walking distance of Europa Hotel.We’re sure you’ll enjoy your stay at Europa Hotel as you experience everything Cairo has to offer."
El Gabali,,,,,
Maadi Royal Palace,,,,"Maadi, El-Basatin Sharkeya, Cairo 11511 Egypt",
Hotel Bel Air,,,,"Mokkatum Hill, Cairo 11511 Egypt",
Makram Ebeid Apartment,,,,"Makram Ebeid 40 Al Manteqah as Sadesah, Nasr City, Cairo 16756 Egypt",
Maghrabi Hotel,,,,,
Aman Hotel,,,,"58 A Giza St Dokki, Cairo 11511 Egypt","Aman Hotel is an excellent choice for travellers visiting Cairo, offering a budget friendly environment alongside many helpful amenities designed to enhance your stay.Nearby landmarks such as St. Mark's Coptic Orthodox Church (0.3 mi) and Obelisk of Ramses II (1.2 mi) make Aman Hotel a great place to stay when visiting Cairo.Rooms at Aman Hotel provide air conditioning and a minibar.In addition, Aman Hotel offers an on-site restaurant, which will help make your Cairo trip additionally gratifying.Cairo has plenty of cafes. So when you’re here, be sure to check out popular spots like Bosco Cafe and Restaurant, Fresco, and Pastari Restaurant, which are serving up some great dishes.Plus, during your trip, don't forget to check out Saqqara (Sakkara) Pyramids (1.2 mi), Heliopolis (0.4 mi), and Baron Palace (0.6 mi), some attractions that are a short walk from Aman Hotel.Enjoy your stay in Cairo!"
Zee Tahrir suites,,,,"162 El Tahrir, Cairo 11511 Egypt",
Pharaoh Club / Saint Maria,,,,"21 B El Khalifa El Maamoon St., Cairo 11511 Egypt",
Capsis Palace Hotel,,,,"117 Sharie Ramsays - Bijiwar Jaridat Aljumhuriih - Alqahrt, Cairo 65147 Egypt",
Blue Nile Hotel,,,,,
Blue Paradise Hotel,,,,"El Riad 1 Tower, Cairo 11511 Egypt","The place is directly on the Nile, very close to all the tourist attractions"
Ocean Blue Heliopolis,,,,"El-Nasr Rd Plot 847, Sq. 1258, Cairo 11511 Egypt",Ocean Blue Studios is a unique accommodation experience secluded within a great community that combines residential suites with hotel amenities
New Garden Palace Hotel,2.0,,,"11 Modareat Al Tahrir St. Garden City, Cairo 02 Egypt","Villa De Angelis is provided with a parking area, a nice garden, among lemon groves, and in the garden you find tables, sun chairs and children games, ideal to relax after a day spent on the beach or visiting sites of cultural interest. Services: reception, breakfast from 8:00 to 10:30, daily cleaning of the rooms, midweek change of the linen, car park. Restaurants, shops and bars less than 3 km distance. City center, railway station, harbor, post office and banks less than 5 min. drive."
Makram Ebeid Apt,,,,"Makram Ebeid, Cairo 11511 Egypt",
100 Night Per Year At Grand Blue Hotels,,,,"24 Mahmoud Basuony St, Cairo 11511 Egypt",
"InterContinental Cairo Semiramis, an IHG Hotel",4.5,,,"Corniche El Nil, Cairo 11511 Egypt","On the historic Semiramis hotel site, guests can enjoy modern luxury by the river Nile. Semiramis InterContinental Cairo is 23 KM from Cairo International airport with a premium location in the heart of the city center next to the Egyptian Museum and Khan el Khalili. The Hotel features a 26 sq m2 rooftop pool, fine dining with exquisite cuisine, conference facilities, a state of the art spa, a shopping arcade, and the Nile Terrace offering stunning views of the sunset over the Nile."
Madinaty Lodge By Travelholic Stay,,,,,
New Lamar Hotel,,,,,
Giza Pyramids Hotel,,,,"30 Gamal Abdel Nasser, Cairo 12557 Egypt",
Nile Infinity,,,,"7 El-Fardous Agouza, Cairo 11511 Egypt",
Horizon Loaloat Elnile,,,,,
Al Maghraby,,,,"1 Atfet Hoah Al Katari, Cairo 11511 Egypt",
CairoStarsCharming,,,,"16 Adly Street DownTown, Cairo 11511 Egypt",
Gulf Tower,,,,"Elmahrosa St., 72A, Cairo 12655 Egypt",
Egypt Smile Touring,,,,"6th of October City, Cairo 11511 Egypt",
My Cairo Travel,,,,"13 Meret Basha St, Cairo 11511 Egypt",
bob Marley hostel cairo,,,,"11 Sikat Alfadl Mutafarie Min Sharie Talaeat Harb Mabnaa Hlwanaa Aldawr Althalth, Cairo 11511 Egypt",
Vg  Hotel,,,,"1 Manshaet El Kataba, Cairo 11511 Egypt",
Cairo Comodor Hotel,,,,,
Royal Residence,,,,"6 Mustafa El Sheraie Street, Cairo 12611 Egypt",
Ain Shams Obelisk Hostel,,,,"523 Terait El Gabal St, Ain Shams, Cairo 11511 Egypt",
Lotus Hotel,,,,"6 Ihsan Abd El Kouddos St. Manshyat El Bakry, Cairo 11511 Egypt",
Arc En Ciel,,,,,
Nile Crystal Hotel,,,,"13 Meret Basha Street, Cairo 11511 Egypt",
New Ole Hotel,,,,,
Staybridge Suites Cairo City S,,,,,
Arabia Hotel,,,,,
Holidays Tower,,,,,"Offering comfortable and spacious guest rooms, Holidays Tower Hotel is well situated in Cairo’s cosmopolitan district of Mohandessin, within walking distance from excellent restaurants and shops. Choose from a variety of rooms and suites at Holidays Tower Hotel to suit your needs. Each one is well-presented and features satellite LCD TV, air conditioning and minibar. Enjoy international and Oriental cuisine at Holidays Tower Hotel’s restaurant or grab a quick bite to eat at the cosy café. Keep up with your health routine at the well-equipped fitness centre and afterwards, enjoy a sauna and a massage and 24 hours FREE tourist information desk. There are plenty of restaurants and shops nearby and Holidays Tower Hotel is well-connected to the rest of Cairo with good public transport links. Free TRANSFER 24 hours unconditional with nights reservation, from international Cairo airport."
Voyage Hotel,5.0,,,"14 Street Saraya Al Azbakya - Orabi Down Town Cairo, Cairo 11511 Egypt","One of our best sellers in Cairo! Located in Cairo, Voyage Hotel has air-conditioned rooms with free WiFi. Located around a 19-minute walk from Tahrir Square, the hostel is also 2.1 km away from Khan Al Khalili. Local points of interest like The Egyptian Museum and Al-Azhar Mosque are reachable within 2.6 km and 1.6 miles, respectively. Guests at the hostel can enjoy a continental breakfast. The reception at Voyage Hotel can provide tips on the area. Cairo Tower is 3.1 km from the accommodation, while El Hussien Mosque is 3.7 km away. Cairo International Airport is 19.3 km from the property, and the property offers a free shuttle service. This is our guests' favorite part of Cairo, according to independent reviews. This property also has one of the top-rated locations in Cairo! Guests are happier about it compared to other properties in the area. This property is also rated for the best value in Cairo! We speak your language!"
New Aleegiance Hotel,,,,"39 Talaat Harb, Cairo 11511 Egypt",
Cairo International Hostel,,,,"34 Talaat Harb Street, Cairo 11511 Egypt",
Chain Luxe Paradise Hotel,,,,,
Chic Apartment In The Heart Of Cairo,,,,,
Nvyrtry,,,,,
"Sigma Event, Aton Cruise",,,,,
Blue Paradise House,,,,"19 Corniche El Maadi, Cairo 11511 Egypt",
"InterContinental Cairo Semiramis, an IHG Hotel",4.5,,,"Corniche El Nil, Cairo 11511 Egypt","On the historic Semiramis hotel site, guests can enjoy modern luxury by the river Nile. Semiramis InterContinental Cairo is 23 KM from Cairo International airport with a premium location in the heart of the city center next to the Egyptian Museum and Khan el Khalili. The Hotel features a 26 sq m2 rooftop pool, fine dining with exquisite cuisine, conference facilities, a state of the art spa, a shopping arcade, and the Nile Terrace offering stunning views of the sunset over the Nile."
Dina's Hostel,4.5,,,"42 Abd El Khalek Sarwat 5th Floor, Cairo 11511 Egypt","I was at Dina's Hostel during the protest in 2013. You could see the chaos from the balcony. What an experience!! This place has its charm. Old-school lifts, local movie projected on some nights, friendly staff that cater to your every needs. I am a budget traveler and Dina's Hostel is a backpacker's dream"
Blue Bird Hotel Cairo,4.5,,,"42 Talaat Harb Street Downtown, Cairo 12034 Egypt","Blue Bird Hotel Cairo got new owners in the end of 2014 and we have turned it into a cheap and cosy small boutique hotel where each room has its own vibe. The place is very good value for money and is known for its cleanliness and excellent customer service. All our focus is on helping our guests in every possible way, from places to visit, tours to go on, choice of transportation, help with laundry etc. We are on top of an antique building situated in Downtown in the heart of Cairo. Just 400 meters from the famous Talat Harb Square and only 5 minutes away from the historical Egyptian museum and major metro and train stations. Continental breakfast is included in the price. All rooms come with free wi-fi, air-con and television. Shared or private bathroom is to be chosen by the guest. You can choose between single rooms, double rooms (2 single beds or double bed) and triple rooms. Some rooms have balcony and all of them are non-smoking rooms. The daily staff speaks English and Egyptian, while the management speaks English, Egyptian, German,"
Nubian Hostel,4.5,,,"4 Elwy Street off Qasr El Nile Street, Cairo 11511 Egypt","Our friendly hostel offers free wireless internet, in the lobby and rooms, and free breakfast. Our hostel is conveniently located in the heart of downtown Cairo. We are happy to welcome you to Cairo and look forward to showing you true Egyptian hospitality. Our bright, colorful and spacious rooms come with and without a private bathroom, television with satellite and air conditioner."
Mandarin Hostel,4.0,,,"8 Ibrahim Nagib Garden City, Cairo 11511 Egypt","Cheap property hotel guesthouse in Cairo Egypt for Backpackers, families, Students or CouplesNewly opened in June 2008, Juliana Hotel is located in one of Cairo's high class areas (Garden City) beside embassies of Canada, USA, Italy, Belgium and England.In the same building, you'll find Western Union for money transfer, the Arab-African Bank, National Bank of Egypt and the Department of American University in Cairo.All rooms are clean and comfortable with '' Balcony - AC - TV with cable - cupboard - with and without bathroom - WI Fi ( wireless internet )''."
Cairo kingdom Hotel,4.5,,,"14 Emad Eldin St, Cairo 11511 Egypt","FREE pick up one way from the airport if you book two nights or moreFREE pick up one way from the airport and also free tour to the pyramids only if you book four nights or moreFREE pick up two ways from and to the airport also with a tour to the pyramids only if you book six nights or moreThe room comes with facilities like air-conditioned and mini bar also with an LCD TV so you can watch the news, and watch some movies with the HD quality during your stay, The roof allows you to enjoy the calm morning and the warm sun while you have our complimentary breakfast that we serving to our gusts free of chargeWe serve two kinds of breakfast as a tray to come with all your needs in the morning mealTraditional breakfast (beans, falafel, omelet egg, two Egyptian bread, hot drink like tea or coffee)Continental breakfast (boiled egg, cheese, jam, butter, two bread, and hot drink like tea or coffee)Free tang Juice comes like complimentary with any kind of breakfastYou can meet new people and make new friends from different nationalities in this huge roofWell furnished rooms and the decoration which make the place has a magical atmosphereWarm, clean, and affordable beds comes with a clean Egyptian cotton linen and towelsHigh speed free WIFICairo Kingdom is the result of 5 years’ experience in establishment of properties in Down TownSo we chose a historic 19th-century building with tons of period characterThe street is one of the oldest and most famous streets in the whole Egypt (The main area for nightclubs, theaters, cinemas and cafe shops)Huge well decorated Entrance with securityLocated exactly in down town as a perfect choice 3 minutes’ walk from Ramses train station and orabi station 5 minutes from Nasser station and attaba station5 minutes’ walk to and from the main Cairo Bus station ElturgmanJust 10 minutes’ walk you can reach the famous Khan al-Khalili Bazaar and 10 minutes’ walk will take you to the Egyptian Museum and the River NileAlso close to many cafes and bars frequented by artists and writers and written about in the novels of Arabic writersOur professional in-house travel agency can accommodate all your travel needs with domestic and international flights, domestic tours and all reservations (bus, train, taxi, tours, transfers, airport transportation) can be made for your convenienceGuest shall receive booking confirmation email from the hostel after booking, we kindly ask the guest to reply to this email to confirm time of arrival and any other arrangementsPlease avoid airport & street hustlers and hotel touts on your way to the Cairo kingdom hotelWe promise you that you’ll tray hard to visit us again and again like several times and tell stories about us to your friends"
Eco Inn,4.5,,,"37 Kasr Al Nile Down Town, Cairo 11511 Egypt","Located at the top of a multipurpose building it’s not what you might expect from an Inn. The entrance is somewhat hidden in an alley. The entrance hall is, say the least, weird. The elevator will not pass any European security check, but remember you’re in Egypt. Their many gods will probably protect your journey up to the actual Inn, where an informal welcome awaits you. Your host Khaled and his twin sister will show you every courtesy one could expect. Your wish is his / their command. Like a real Egyptian genie he will bring you at the most impossible of hours a cool forbidden drink combined with the latest gossip about his vast family. Charming, entertaining, it makes you feel at home. Our room was clean and decorated Egyptian style. The bathroom was the same, however, Egyptian style in case refers to the way it was constructed. It all worked but a sense of humor was needed. In short, a nice, hospitable place with limits for a short stay at the city centre, close to King Tut. Service with a wonderful smile.…"
Sara Inn Hostel,4.0,,,"21 Youssef El Gendi Cnr. Hoda Sharawy St. Downtown, Cairo 11511 Egypt","I stayed in sara inn hostel for three nights in April 2017, The building is a walking distance from the Egyptian museum and Tahrir square, The staff were cooperative and don't ask for money every time they do something, The room was clean and price was reasonable for the service provided, Assem the manager was nice and gentle and provide instant reply to any request  I would recommend this hostel for solos staying for a couple of days"
Canadian Hostel,4.0,,,"5 Talaat Harb Street 1st florr Tahrir Squire- Down Town - Cairo, Cairo 11511 Egypt","""The Canadian Hostel is the Best Hostel in Cairo, Egypt, and perhaps the best in Africa!"" We are located right in the centre of downtown Cairo, across the street from the subway and with a 5 minute walk to the Egyptian Museum it makes us hard to beat as the best place to stay.Please enjoy our friendly atmosphere, great service and hospitality. Breakfast is included (Egyptian & Continental) and our staff will exert each and every effort to make your stay a comfortable one.Almost all our rooms have air conditioning, including our dorm room."
Museum View Hotel,4.0,,,"2 Champollion Street, Cairo 11511 Egypt","We are located just opposite to the Egyptian Museum, just 2 minutes from Sadat metro station and in the main square Tahrir square."
Ramses Palace Hotel,4.0,,,"80 El Gomhoria Street,Ramses Square, Cairo 99998 Egypt","Hotel is located on one floor of a renovated old building.  A bit tired-looking, but with a lot of the original charm and art deco style.  The location is near the Metro and Khan Al-Khalil bazaar, and not far from the Egyptian Museum.  The immediate neighborhood is interesting to walk in, but not many restaurants nearby.  The front desk staff was friendly and helpful, and we arranged a tour of the pyramids through them (which was excellent).  They can arrange all sorts of tours, including overnights to other Egyptian cities, and the prices were comparable to what we found online.  The shower was decent, with hot water.  Wifi was just ok, but from reading other reviews, Wifi in Cairo isn't generally great."
Pension Sakura,4.5,,,"22b Hussein Hegazy St., Qasr El Aini, Cairo 11511 Egypt","Looking for a place to stay in Cairo? Then look no further than Pension Sakura, a budget friendly pension (b&b) that brings the best of Cairo to your doorstep.Guest rooms offer amenities such as a kitchenette, and guests can go online with free wifi offered by the pension (b&b).The property also features free breakfast to make your visit even more pleasant.For those interested in checking out popular landmarks while visiting Cairo, Pension Sakura is located a short distance from Zamalek (Gezira Island) (0.6 mi) and Mosque of Al-Azhar (0.7 mi).Cairo has plenty of Mediterranean restaurants. So when you’re here, be sure to check out popular spots like Sequoia, Nile Maxim, and Blue Nile, which are serving up some great dishes.Plus, during your trip, don't forget to check out a castle, such as Bab Zuweila.We’re sure you’ll enjoy your stay at Pension Sakura as you experience everything Cairo has to offer."
Limitless Hostel,5.0,,,"1 Bank Masr St Mohamed Fareed St, Cairo 11511 Egypt",Perfecto para hacer relaciones públicas Y conocer gente de todo el mundo el el staff es increíble te sientes como en casa y tiene una ubicación Céntrica es un lugar cómodo y la gente es muy buena onda Y el ambiente es muy familiar las habitaciones son muy comodas y tiene una cocina para que hagas lo que quieras 
Star Plaza Hotel,4.0,,,"22 Michel Bakhoum Street, from Mosadak Street, Dokki, Cairo 11511 Egypt","Star Plaza is a 2 stars budget, modern, designer hotel located in the center of one of the hippest neighborhoods of Cairo ( Dokki ).We offer a quiet and comfortable place to stay, with extraordinary cleaning and professional staff who are always ready to help in all you would need.Our facilities include free breakfast, free internet and Wi-Fi inside the rooms, free maps, free drink and at check-in!We have single, double and triple rooms. All are ensuite. The rooms have TV, Wi-Fi, air-conditioning, free linen and balconies or windows."
