name,ratings,prices,aminities,location,description,City
Bonne Vie Hotel,4.0,"EGP 1,091","Family rooms,Suites,Non-smoking rooms,Bridal suite,Minibar,Bottled water,Bath / shower,Flatscreen TV,Kitchenette,Coffee / tea maker,Room service,Housekeeping,Desk,Air conditioning,Ironing service,Laundry service,Dry cleaning,Sun terrace,Non-smoking hotel,Car hire,Shuttle bus service,Special diet menus,Kids' meals,Breakfast in the room,Restaurant,Wifi,Secured parking,Newspaper,BBQ facilities,Airport transportation,Children Activities (Kid / Family Friendly),Table tennis,Coffee shop,Free High Speed Internet (WiFi),Free parking,","6 October El Ferdous City In Front of Dream Land, Giza 12578 Egypt","The rooms are very dirty and the bathroom as well. There were ANTS all over the place, on the beds. The location is very bad. I don't recommend it to anyone and definitely this was the first and last time for me to stay.",Giza
Pyramids Hills Guest House,3.5,,,"Nazlet El semman, Al Haram,33, Giza 12512 Egypt","Everything was great we enjoyed our stay with the panoramic view, very nice stuff thanks for your service and at the property they can arrange any excursions in all over Egypt I choose double room with mountain view and that room is the best in there",Giza
Pharaohs Hotel,3.0,EGP 895,"Family rooms,Non-smoking rooms,Wake-up service / alarm clock,Complimentary toiletries,Bath / shower,Minibar,Telephone,Safe,Room service,Housekeeping,Air conditioning,Laundry service,Dry cleaning,24-hour front desk,Non-smoking hotel,Concierge,Baggage storage,Restaurant,Coffee shop,Wifi,Salon,Business Centre with Internet Access,Airport transportation,Nightclub / DJ,Bar / lounge,Outdoor pool,Free High Speed Internet (WiFi),Parking,","12 Lotfy Hassouna Dokki, Giza 12411 Egypt","This is a basic budget hotel and is probably fine if you are looking for something cheap for a night. I have no idea how the price compares to similar hotels nearby because we stayed there with a gadventures tour.   Staff was amazing! All of them were great.   Rooms were basic. Our bathroom door didn’t close so that is probably a problem if you don’t want your roommate watching you shower or poop. Towels were hand towels so we had to use the camping towel we brought with us. It has a tv but we couldn’t get it to work but that may have been our fault. Beds were firm but that was fine for us so we slept well.   They did have a restaurant/bar (with alcohol) in the hotel so that was convenient. It was WAY too smoky for us so we just ordered food and drinks for our room.   The breakfast area on the top floor has a view of the Nile so it was nice to eat up there.   Before coming, I looked online to see which amenities were available but when we arrived, we didn’t find many of them:  WiFi: they technically said they have Wi-Fi, but none of us could get it to work. We even went to buy SIM cards thinking that was the problem but that didn’t help at all. As soon as we would leave the hotel, our phones would start working again so I’m not sure why nothing would work there. We even turned off Wi-Fi to try to use data and it still wouldn’t work.   Minibar: there wasn’t a minibar. They had a small refrigerator but it didn’t get cold so it was useless.   Pool: we were told there wasn’t a pool when we got there, but it mentions one on Trip Advisors. Not sure why it says that.   I went back and forth trying to decide between 2 or 3 stars. But Several people in our group had numerous problems with their rooms and the lack amenities that were advertised made me give 2 stars.…",Giza
Soluxe Cairo Hotel,3.0,,"Suites,Bridal suite,Bottled water,Safe,Air conditioning,Shoeshine,Laundry service,Dry cleaning,Private check-in / check-out,Express check-in / check-out,24-hour front desk,Sun terrace,Shops,Shared lounge / TV area,Non-smoking hotel,Newspaper,Gift shop,Currency exchange,Convenience store,Concierge,Baggage storage,BBQ facilities,Salon,Massage,Meeting rooms,Car hire,Airport transportation,Karaoke,Evening entertainment,Special diet menus,Snack bar,Breakfast buffet,Restaurant,Outdoor pool,Pool / beach towels,Hot bath,Wifi,Street parking,Children Activities (Kid / Family Friendly),Billiards,Game room,Free breakfast,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),Free parking,","No 17, Hadaiek Al Ahram Street, Giza 12111 Egypt","Rooms here will provide you with a flat-screen TV, air conditioning and a minibar. There is also an electric kettle. Featuring a shower, private bathrooms also come with a hairdryer and slippers. Extras include a seating area and satellite channels. You will find a fitness centre. Other facilities offered include entertainment staff, meeting facilities and shared lounge.",Giza
Jewel Agouza Hotel,5.0,"EGP 1,147",,"Abdel Moneim Street, Giza 12654 Egypt","The hotel location is good 500 meter from the nile, hotel us clean, A/C is good And value for money compared to apartment prices in cairo 2 restaurant are very close 2 min walking Wgat made me to make this rivew is the staff From the first time we stepped In we noticed the staff at the reception is ( Sara and Yara) very polite, kind and professional at the same time, very quick check in it just took 5 min. They are always  smiling and welcoming also Adel is very supportive. Another young guy (GHANEM,) the most helpful guy I have ever seen,  you don't need to ask him, he will just volunteer and never asked for reward.  The place is calm, clean and not busy ",Giza
Golden Inn Hotel,5.0,"EGP 3,455","Children Activities (Kid / Family Friendly),Restaurant,","09 Ahmed Orabi St, Sphinx Sq 26 July Sq. El Mohandeseen, Giza 12651 Egypt",Hotel,Giza
Pyramids Residence Guest House,5.0,"EGP 1,562","Landmark view,City view,Hair dryer,Complimentary toiletries,Flatscreen TV,Electric kettle,Minibar,Kitchenette,Wake-up service / alarm clock,Iron,Bottled water,VIP room facilities,Telephone,Bath / shower,Cable / satellite TV,Coffee / tea maker,Room service,Housekeeping,Desk,Air conditioning,Soundproof rooms,Laundry service,Shops,Shared lounge / TV area,Outdoor furniture,Airport transportation,Free shuttle or taxi services,Public wifi,Car park,Clothes dryer,24-hour front desk,24-hour check-in,Currency exchange,24-hour security,Free airport transportation,Free High Speed Internet (WiFi),Free parking,","9 Rawdet Al Haram St. 5th Floor, Giza 12556 Egypt","It was an amazing experience the area so nice and quiet to stay in giza they picked up me from the airport for free , and the place and room was so fantastic and new furniture and comfortable for relaxing, Internet so fast and great , people are very helpful and friendly to make it easy for everything tours , guides, car , shopping,  breakfast was very delicious, area very safe to walk and feel free i recommend this Guest House for all and i will back again 😊",Giza
Nile Star Suites & Apt,3.0,,,"4 El Nile St At the End of Abbas Bridge Manial, Giza 11221 Egypt","Everything is a lie on the photos by the property! I doubt this is even a hotel! we saw only two rooms in 19th floor of an old, breaking down building! it is veeeery dirty! veeery noisy and old stuff! the blanket are the ones you don’t wanna touch! we didn’t know so we had to sleep with our own towels on! Bed and Pillow covers have stains on! when we entered the room it was smelly from the toilet because the toilet was dirty and I asked the guy to come and clean it! the room is soooo old and there is no actual walls! there are partitions! so during the night we couldn’t sleep because there were traffic of people, talking loud and slamming doors! and the light comes out between walls and the ceiling! we slept only 1 hr whole night and the next day we checked out! there is no breakfast if there is no one making it for you! we waited 2hrs ! no breakfast!!! the room is even dangerous, the wires are out of the wall hanging here and there and the toilet door is almost hanging out! about the payment, the owner makes you pay cash for a part of the payment to skip the tax of the bank! so when we wanted to checkout the next day to go to another hotel he didn’t allow us and he didn’t give us the rest of the money back! very unprofessional!!! Now I know the owner comes and says that Im lying! but Im not lying coz Im a trustable user of booking.com and I have a lot of other reviews for many other hotels around the world!! you can see the pictures! pictures don’t lie!!…",Giza
City Pyramids Inn,1.0,,,"9Kaab Ben Malek, Giza 12557 Egypt","1. We never got the same room that was advertised on booking.com 2. Upon our arrival we were greeted by friendly staff with big smiles. We went to the rooftop terrace with Faru to discuss a camel riding pyramid viewing PRIVATE experience. Faru told us promises of amazing photography of the Giza Pyramids in the morning and incredible camel riding experience ect ect. We eventually agreed on a price of $230 USD for both myself and my wife for this tour. The next day we did the tour with our guide named Mohammed who took us on a very rushed tour NOT PRIVATE skipping over 50 percent of Giza (the part we were most interested in) and at the end I asked what about the camel tour? He replied that he didn’t know anything about camels being involved in this 4 person tour… After we arrived back to the hotel to speak to the manager Mohammed. At first Mohammed tried to blame us that we didn’t do the camel tour and after a couple more excuses ect ect he refunded us 80 USD of the money we paid and he pocketed the rest. Unfortunately this is Egypt and we took the small portion refund and learned a lesson. In the end Mohammed the hotel manager, Faru and the guide Mohammed scammed us by giving us the “basic” pyramid tour package valued at approximately $55 USD for 2 people in a group tour and they pocketed the rest of the money. The next day we did the Giza Pyramids again… solo NO TOUR and had an experience of a lifetime!…",Giza
Brothers Pyramids view,1.0,"EGP 1,378",,"Al Mansoureya Road, Giza 00202 Egypt","La propreté était vraiment passable, les lits moyennement propres. Aucun restaurant potable à moins d'un kilomètre. La rue est excessivement bruillante, un brouhaha infernal, les claxons et voitures à longueur de nuit. Des travaux dans l'immeuble jusque deux heures du matin, et pourtant j'ai était prévenir l'accueil qui a été prévenir la personne qui faisait des travaux! Du jamais vu. Restaurant à oublier. Petit déjeuner, comment dire, à l'instar de la ville, négligence, laisser aller, manque de soin..",Giza
New Regency Pyramids View Hotel,2.0,"EGP 2,034",,"19 Cairo - Alexandria Desert Road Funduq Rijinsi Alahramat, Giza Egypt",The receptionist Mohammed was a dream come true.  He organized taxis for us to the hotel and to the pyramids. Because we had to leave early in the morning he made sure a breakfast box was waiting for us. He also exchanged our euros into Egyptian money. Very good and friendly service with a smile.,Giza
Farida Pyramids Boutique Hotel,1.0,EGP 825,,"58 Gamal Abd El Nasir Nazlet El Samman, Giza 12557 Egypt","Hello travelers specially Americans please don’t book tours or reservations with this hotel. I had an issue their and hotel owner promised to provide documentation to the local police. Once, I returned back to America he began to ignore my request. He than began constantly asking me send him money.  He constantly telling me that he had all these problems. I informed him that I would never ever send him money and it’s illegal to ask his former guest for money.  I came to conclusion that he was part of failed scam. I haven’t heard from the owner ever sense. He never sent documents to local police.    Please get receipts on everything",Giza
Hyatt Regency Cairo West,5.0,"EGP 5,932","Smoking rooms available,Suites,Non-smoking rooms,Pool view,Private bathrooms,Iron,Wardrobe / wardrobe,Telephone,Electric kettle,Safe,Room service,Interconnected rooms available,Housekeeping,Air conditioning,Soundproof rooms,Allergy-free room,Ironing service,Laundry service,Dry cleaning,24-hour front desk,24-hour check-in,Doorperson,ATM on site,Shared lounge / TV area,Currency exchange,Concierge,Baggage storage,24-hour security,Massage,Spa,Meeting rooms,Banquet room,Airport transportation,Kids pool,Kids club,Children Activities (Kid / Family Friendly),Indoor play area for children,Wine / champagne,Outdoor dining area,Complimentary Instant Coffee,Breakfast buffet,Breakfast available,Restaurant,Sauna,Babysitting,Kids stay free,Billiards,Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),Paid private parking on-site,","KM 22 Cairo-Alexandria Desert RD Pyramids Heights Business Park, Giza 8655 Egypt","Perfect hotel, Lovely place, Healthy food. #1 hotel for me  Pool with heated water  Huge room in terms of space Hygiene and very clean Variety on everything food, drink, music  Really from my side, it’s hotel # 1 on Giza region ",Giza
Le Meridien Pyramids Hotel & Spa,4.0,,"Smoking rooms available,Family rooms,Suites,Non-smoking rooms,VIP room facilities,Flatscreen TV,Refrigerator,Minibar,Safe,Room service,Private balcony,Housekeeping,Air conditioning,Ironing service,Laundry service,Dry cleaning,24-hour front desk,Doorperson,Butler service,Sun umbrellas,Sun loungers / beach chairs,Shops,Currency exchange,Concierge,Baggage storage,24-hour security,Steam room,Salon,Massage,Head massage,Full body massage,Facial treatments,Couples massage,Spa,Meeting rooms,Banquet room,Conference facilities,Taxi service,Car hire,Poolside bar,Kid-friendly buffet,Breakfast buffet,Breakfast available,Swimup bar,Sauna,Fitness / spa changing rooms,Heated pool,Outdoor pool,Pool with view,Pool / beach towels,Hot bath,Paid wifi,Business Centre with Internet Access,Airport transportation,Evening entertainment,Restaurant,Fitness Centre with Gym / Workout Room,Pool,Wifi,Parking,","El Remaya Square - Pyramids, Giza 12561 Egypt","Located less than 1 Kilometer from the Great Pyramids of Giza, Sole survivors of the seven wonders of the World & Only 20 minutes from the Cairo, Egypt's city center, Le Meridien Pyramids Hotel & Spa is a majestic resort hotel that brings you the World right at the Heart of Cairo.",Giza
Sakkara View Guest House,5.0,,"Smoking rooms available,Family rooms,Suites,Non-smoking rooms,Kitchenette,Bottled water,Air conditioning,Ironing service,Laundry service,Express check-in / check-out,24-hour front desk,Sun terrace,Shared kitchen,Non-smoking hotel,Currency exchange,Concierge,Baggage storage,BBQ facilities,Spa,Meeting rooms,Business Centre with Internet Access,Car hire,Airport transportation,Special diet menus,Breakfast in the room,Restaurant,Yoga classes,Wifi,Street parking,Children Activities (Kid / Family Friendly),Babysitting,Evening entertainment,Free breakfast,Fitness Centre with Gym / Workout Room,Hot bath,Free High Speed Internet (WiFi),Free parking,","Abu Sir, Al Badrashin, Giza 12989 Egypt","sakkara View guest in Abu Sir means you are a guest of Nasser Abughoneim and his family. Whether you book for one night or for the full package, you are treated as part of the family. Meals are eaten either at the family home or at the guest house. Unlike other accommodation arrangements there are no hidden costs. When you book the whole package, you are offered an endless supply of drinking water, snacks and 24 hour service. The rooms sleep 2 to 4 people and are simple and clean. The bathrooms are shared and there is internet access in all rooms. Nasser or Mohammed will pick you up from the airport or any other designated point. You can design your itinerary before you come, via email or Skype, or you may choose to do it when you are here",Giza
Ramosa Guest House,4.5,EGP 861,"Family rooms,Non-smoking rooms,Bridal suite,Complimentary toiletries,Bath / shower,Kitchenware,Refrigerator,Minibar,Microwave,Dishwasher,Wake-up service / alarm clock,Iron,Clothes rack,Bottled water,VIP room facilities,Seating area,Whirlpool bathtub,Extra long beds,Kitchenette,Room service,Housekeeping,Fireplace,Air conditioning,Allergy-free room,Washing machine,Laundry service,Private check-in / check-out,Express check-in / check-out,24-hour front desk,Sun terrace,Shared lounge / TV area,Shared kitchen,Non-smoking hotel,Mosquito net,Executive lounge access,Currency exchange,Concierge,Chapel / shrine,Shuttle bus service,Internet,Baggage storage,BBQ facilities,Airport transportation,Children Activities (Kid / Family Friendly),Children's television networks,Breakfast in the room,Free High Speed Internet (WiFi),Secured parking,","38 Gamal Abd EL Naser Street, Giza 12557 Egypt","See why so many travellers make Ramosa Guest House their guest house of choice when visiting Giza. Providing an ideal mix of value, comfort and convenience, it offers a family-friendly setting with an array of amenities designed for travellers like you.Ramosa Guest House offers guests an array of room amenities including air conditioning, a refrigerator, and a minibar, and getting online is possible, as free wifi is available.The guest house offers 24 hour front desk, room service, and a concierge, to make your visit even more pleasant. The property also features barbeque facilities. Guests arriving by vehicle have access to secured parking.If you’re looking for a seafood restaurant, consider a visit to Alexandria Fish, King Fish, or Mermaid, which are all conveniently located a short distance from Ramosa Guest House.There is no shortage of things to do in the area: explore popular ancient ruins such as Pyramids of Giza, Great Pyramid of Cheops (Khufu), and Meidum Pyramid.We’re sure you’ll enjoy your stay at Ramosa Guest House as you experience all of the things Giza has to offer.",Giza
Pyramids Inn Motel,4.0,,"Non-smoking rooms,Kitchenette,Room service,Air conditioning,Shuttle bus service,Wifi,Laundry service,Non-smoking hotel,Rooftop terrace,Airport transportation,Pets Allowed ( Dog / Pet Friendly ),Free breakfast,Free High Speed Internet (WiFi),Free parking,","219 Mansoria Road next to Queen Cleopatra Restaurant, Giza Egypt","Pyramids Inn , one of egypt's new tallest hotels, presents unparalleled, under-one-roof facilities to exceed all accommodation and leisure needs and promises excellent services for all our guests. Revel in non smoking well-furnished spacious guestrooms concept ensuring maximum comfort and complete with panoramic views of The Great PyramidsAll our rooms are modern decorated , air conditioned , equipped with satellite TV, internet access cable and full bathroom , in the combination that best suits your needs (from singles to triples, including a number of super-comfortable king-sized beds). Our staff has been carefully preselected to keen on the convenience of our guests and be able to communicate with them with multi lingual tongues. We can speak english , french and german.After a long day spent discovering treasures of the city, come and relax, sip a cocktail on our roof- top open terrace as you watch the sun dip below the horizon among The Great Pyramids and take a photo while you are kissing the sphinx.Shape your dream holiday at this super selected location and sleep few inches far from The Great pyramids. Listen to the whispers coming from the deep ancient Pharaohs saying welcome to the land of civilization.Our exclusive pyramids Inn hotel shines and dazzles above all. Indulge and immerse yourself in a colourful trip of discovery, where the ancient great pyramids lined with the interesting modern life of egypt ..",Giza
Sphinx Guest House,4.0,,"Family rooms,Wake-up service / alarm clock,Bath / shower,Minibar,Bottled water,Seating area,Safe,Housekeeping,Air conditioning,Soundproof rooms,Ironing service,Laundry service,Dry cleaning,24-hour front desk,ATM on site,Sun terrace,Shops,Shared lounge / TV area,Newspaper,Gift shop,Currency exchange,Baggage storage,Car hire,Wifi,BBQ facilities,Rooftop terrace,Salon,Airport transportation,Horseback riding,Breakfast in the room,Free High Speed Internet (WiFi),Free public parking nearby,","Sphinx Street Abo El Hool Street, Giza 12561 Egypt","The famous Sphinx Guesthouse of Giza in Egypt, is a well presented family owned hotel situated just one minute from the entrance to the Egyptian Pyramids park of the Giza plateau. We offer competitive rates for part or full board and have a selection of single or double rooms available. Many of our rooms have views over the Sphinx and Pyramids and the roof terrace directly faces the ancient Sphinx monument, a perfect place to sit in the evening to watch the famous Pyramid light show. Due to our unique location with a view offered by no other hotel in Giza we are often home to famous celebrities and writers, you never know who you might meet at our breakfast tables.The Sphinx Guesthouse is also a popular venue for Egyptian tour groups and conferences, please ask about our special negotiated rates for group bookings. There is also a wide selection of Egyptian papyrus souvenirs and traditional aromatherapy oils available in our own shop. We pride ourselves on offering tailored services and can help arrange taxis, special food requests, tour guides and even camels!Being located directly across the street from the Sphinx, we are the closest accommodations available to the Giza Plateau. All rooms equipped with air conditioning and mini fridge. There are several nice restaurants (Kentucky Fried Chicken and small market just across the street), as well as banks, ATMS, currency exchange, and pharmacy within a few minutes’ walk.Come for the Sphinx & Pyramid view, but stay for the family atmosphere.",Giza
Elite Pyramids Inn,4.5,"EGP 1,353","Landmark view,City view,Bath / shower,Kitchenware,Electric kettle,Refrigerator,Microwave,Private bathrooms,Wardrobe / wardrobe,Sofa,Bidet,Flatscreen TV,Kitchenette,Seating area,Private balcony,Housekeeping,Air conditioning,Blackout curtains,24-hour front desk,Shared kitchen,24-hour security,Free airport transportation,Free breakfast,Free High Speed Internet (WiFi),","10 Hadayek Al Ahram, Giza 12556 Egypt",Elite pyramids is bed and breakfast style inn located in the heart of Giza city. It is one of the unique leading guest houses with its own unforgettable view. Located in the shadow of the glorious great pyramid and surrounded by green vast of Golf yard.,Giza
Sufi Pyramids Guest House,5.0,,"Suites,Non-smoking rooms,Bridal suite,City view,Mountain view,Hair dryer,Complimentary toiletries,Tile / marble floor,Private bathrooms,Iron,Bottled water,Bath / shower,Walk-in shower,Seating area,Room service,Private balcony,Housekeeping,Dining area,Air conditioning,Ironing service,Washing machine,Laundry service,Dry cleaning,Clothes dryer,Express check-in / check-out,First aid kit,Doorperson,24-hour security,Restaurant,Wifi,24-hour front desk,24-hour check-in,Rooftop terrace,Adults only,Airport transportation,Free breakfast,Free High Speed Internet (WiFi),Free parking,","Abou El Hool El Seiahi, Giza 12557 Egypt","Hello everyone, my name is Nermin, I am the owner of Sufi Pyramids guest house. I am also an Egyptologist and a tour guide since 2006.I have total 5 suites & 5 rooms in my guest house , all are Airconditioned with private bathrooms , the suite is 30 meters square and 20 meters square for the room , each suite and room has its own different arabian decoration, I designed them by myself :) I put salt lamps in the rooms for positive energy , old antique copper chandeliers inlaid with colorful glass which is also good for energy , handmade carpets to look like Royal Rooms for Kings and Queens. I have a nice view for the Great Pyramids of Giza from the rooftop which is prepared with so comfortable seats and tables for the breakfast , I am a woman so it's so important for me to keep my place super clean, I use only the pure Egyptian cotton bed sheets and towels . I offer also very good breakfast ( eggs, falafel, jam , tea and coffee ).",Giza
Happy Days Pyramids Inn Hostel,5.0,EGP 712,"Room service,Children Activities (Kid / Family Friendly),Free breakfast,Wifi,Free High Speed Internet (WiFi),Free parking,","Sidi Hamad El-Semman el Haram, Giza 00202 Egypt","Located 500 m from Great Sphinx, Happy days Pyramids Inn in Cairo offers a shared lounge. Boasting a 24-hour front desk, this property also provides guests with a sun terrace. The accommodation features evening entertainment and an ATM. The rooms are equipped with a private bathroom. All units will provide guests with a fridge. A continental breakfast can be enjoyed at the property.",Giza
E-Motel Pyramids View,5.0,,"Refrigerator,Minibar,Room service,Air conditioning,Airport transportation,Wifi,Self-serve laundry,Laundry service,24-hour front desk,Concierge,Free airport transportation,Free breakfast,Free High Speed Internet (WiFi),Free parking,","Al Ahram Nazlet El Saman, Giza 11211 Egypt","When you stay at E-Motel Pyramids view, you’re living like a local – immersed in the culture of the city you’re in. You can shop, drink and eat like locals do – by the end of your stay, you’ll be on first name basis with the barista at the cafe next door E-Motel Pyramids View is designed to allow you to continue your lifestyle on the road, providing facilities such as Air Condition-Smart T.V Satellite,Telephone,hot water,wifi, E-Motel has been designed to suit your needs and is appointed with a range of efficient features including fully equipped kitchens, laundries and comfortable living spaces so you can cook, wash and relax in your own space, on your own time.",Giza
Pyramids City View,5.0,EGP 982,"Kitchenette,Room service,Airport transportation,Wifi,Free High Speed Internet (WiFi),Free parking,","1 Mohamed Hegazy Street In Front Of Pyramids Park Hotel, Giza 12566 Egypt","the guesthouse consist of 2 rooms , one room double king room with big size bed and sofa , air conditioning ,the other room with 4 bed and air conditioning and 2 armchair and big sofa and dining room and reception .close to grand Egyptian museum. at Alexandria desert road",Giza
Gardenia Pyramids View,3.5,,"Blackout curtains,Airport transportation,Bar / lounge,Free breakfast,Free High Speed Internet (WiFi),Free parking,","13 Monir Ibrahim Street, Abou El Hool El Seiahi, Giza 12557 Egypt","Featuring a bar, shared lounge and views of The Great Pyramids , Gardenia Pyramids Hostel is located in Cairo, 1.5 km from Giza Pyramids. Around 2 km from Great Sphinx, the property is also 12 km away from Cairo Tower and offers free WiFi. The accommodation provides evening entertainment and a shared kitchen.",Giza
Grand Pyramids Inn,5.0,"EGP 2,265",,"9 Hadayek Al-Ahram Street, Giza Egypt",My friend and I stayed at this location on our trip to the Egypt. They were very easy to contact and on arrival were very friendly and helpful to us. It is in a great location with a lovely rooftop view of the pyramids.. We enjoyed a lovely local breakfast whilst viewing the pyramids in the morning. Would recommend.,Giza
Pyramids View rooms Guest House,5.0,"EGP 1,494","Family rooms,Housekeeping,Air conditioning,Ironing service,Dry cleaning,24-hour front desk,ATM on site,Sun terrace,Shops,Shared lounge / TV area,Shared kitchen,Non-smoking hotel,Gift shop,Currency exchange,Shuttle bus service,Secured parking,Convenience store,BBQ facilities,Salon,Airport transportation,Horseback riding,Golf course,Free High Speed Internet (WiFi),Free parking,","Nazlet El Semman - El Haram, Giza 12561 Egypt","We found this great little gem on Booking and we are glad that we did. Emad is a super nice guy and he is busy as he runs camels at the pyramids. He does a great job with that ask about the sunset ride. The rooms are clean and have ac and wifi. Well it is called Giza Pyramids view for a reason, the views are spectacular. Overall the price was right and the place was nice. It is like 2 k from the pyramids but I am sure Emad could organize a ride for you.",Giza
Bonne Vie 2 Hotel,4.0,,"Bridal suite,Complimentary toiletries,Wake-up service / alarm clock,VIP room facilities,Telephone,Sofa,Bath / shower,Whirlpool bathtub,Minibar,Seating area,Safe,Room service,Air conditioning,Soundproof rooms,Ironing service,Laundry service,Dry cleaning,Private check-in / check-out,Express check-in / check-out,24-hour front desk,Sun terrace,Shops,Shared lounge / TV area,Non-smoking hotel,Newspaper,Gift shop,Currency exchange,Convenience store,Car hire,Shuttle bus service,Baggage storage,Salon,Business Centre with Internet Access,Airport transportation,Hiking,Snack bar,Free High Speed Internet (WiFi),Free parking,","6 October El Ferdous City In Front of Dream Land, Giza Egypt","Everyone needs a place to lay their weary head. For travellers visiting Giza, Bonne Vie 2 Hotel is an excellent choice for rest and rejuvenation.As your “home away from home,” the small hotel rooms offer air conditioning, a minibar, and a sofa, and getting online is easy, with free wifi available.Guests have access to 24 hour front desk, room service, and a sun terrace while staying at Bonne Vie 2 Hotel. In addition, Bonne Vie 2 Hotel offers a snack bar, which will help make your Giza trip additionally gratifying. And, as an added convenience, there is free parking available to guests.Plus, during your trip, don’t forget to check out some of the popular ancient ruins, such as Pyramids of Giza, Great Pyramid of Cheops (Khufu), and Meidum Pyramid.Bonne Vie 2 Hotel is sure to make your visit to Giza one worth remembering.",Giza
Elsewhere Park,5.0,,"Airport transportation,Pets Allowed ( Dog / Pet Friendly ),Children Activities (Kid / Family Friendly),Free parking,","Elsewhere Park Ezbit Baharwa, Giza JA25 NN3 Egypt","Elsewhere park is a private plot of land on the banks of the river Nile, owned, maintained and developed by ex-pat Jules Johnson and her husband Naser. The park was set up as a long time dream of Jules to be able to create a haven away from the manic pace of Cairo city life. The park features both indoor and outdoor accomodation options and caters to guests with a wide variety of needs. Elsewhere also offers park hire and educational projects for young people.",Giza
Grand Museum Guest House,4.0,,"Non-smoking rooms,Landmark view,Hair dryer,Kitchenware,Electric kettle,Wake-up service / alarm clock,Private bathrooms,Iron,Bottled water,VIP room facilities,Room service,Bath / shower,Minibar,Coffee / tea maker,Private balcony,Housekeeping,Desk,Air conditioning,Soundproof rooms,Dry cleaning,Clothes dryer,Shops,Shared kitchen,Airport transportation,Free shuttle or taxi services,Breakfast in the room,Breakfast buffet,Breakfast available,Wifi,Parking,24-hour front desk,24-hour check-in,Currency exchange,24-hour security,Free airport transportation,Free breakfast,Free High Speed Internet (WiFi),Free parking,","Masaken El Zobat Rymia, Giza 12561 Egypt","Welcome At Grand museum Guest House, Our guest house located in a one of the most important spots in whole Egypt, it's just steps away f the New Grand Egyptian Museum and few steps from the Pyramids Of Giza plateau as well there is a lot of bars and five stars hotel, Gift Shops, Restaurants, Super markets, public transportations 24/7, Elevator in our place, Public Parking, Garden, Free WiFi - Security 24/7, All Of Our Room are having screen Satellite TV, Mini-Bars, Free Water, all room have a boiler kettle and packs of tea, Sugar, Nescafe, Also We offer a free pick up from the airport for the guests who would stay with us for 2 nights or more, 24/7 front desk, also we do offer a private Daily tours around whole Egypt. Historical Places, Tours, Leisure. Pyramids Of Giza and New Grand Museum, On The Run Market, Carrefour Market, Pizza Hut, KFC, Burger King And BBQ Restaurant.",Giza
Amoun Hotel,4.0,,"Laundry service,Children Activities (Kid / Family Friendly),Restaurant,Bar / lounge,Hot bath,",,الفندق بصراحة تب ونظيف ومحمود ومحمد زكي ناس محترمه يمسكو الاستقبال وللاسف معاهم شخص ثالث اسمة محمد الشرقاوي.ويعطي رقمه لناس بطبيعة عمله ولما تجي تحجز وتتواصل معاه واتس يدبل عليك السعر .وعرفت ان الراجل جالس يسرق فيه .شكيت بالموضوع واتصلت علي الفندق بعد مارجعت بيوم سالت الغرف كم اتخيلو سارق مني نص قيمة الاقامة .والان راجع مصر .وسالته دبل علي الظعف.اي مصري في الاستقبال لا تعطوه وجه خذ رقم الفندق واحجز.حاولت ابحث عن رقم صاحب الفندق او المسئول الرسمي للفندق مالقيته مع اني عارف ان واحد من المساهمين اسمه سمير كان ممثل وله غرفة بالفندق بس ماني عارف كيف اوصل للمسئول وانا من النزلا الدائيمين وماانزل الا معايه اهلي.فندق روعة يجي موظف حرامي يشرد الزباين.ولو رحت اواتصلت ع الفندق عشان احجز انا عارف ايش حيصير اول مايشوف اسمي واسم المدام يايرفع ويقول صاحبي مش عارف حاجة او يقول للاسف فل ؟! والمسئول فين طيب نتصل في ومستعد اجي مصر واوجهه قدامة…,Giza
Pyramid view,4.0,,"Kitchenette,Wifi,Free High Speed Internet (WiFi),Free parking,",,"3 Rooms in an apartment , very clean",Giza
Desert Rose Ecolodge Hotel,4.5,,,,The most beautiful hotels in Hurghada Everything in the hotel is very beautiful Special thanks to Mohammed Jaber and Sharif . All staff in the sun bar and the Animation Team Meemi moda zizo zidan liza and Andrw,Giza
7 Pyramids Guest House,5.0,,,"4 'Abu Alhwl Alsiyahiu, Giza 12557 Egypt",Super rooftop pile en face du Sphinx et des pyramides de Gizeh. Nous avons pu assister au couché de soleil avec un petit thé de bienvenue offert par le propriétaire. Moins cher que d’autres guesthouse plus éloigné du site des pyramides avec le même niveau de services et d’équipements.,Giza
Sasha House,5.0,,,,Casa muy comoda y con todo lo que necesitas y los caseros muy amables y nos ayudaron en todo lo que necesitamos si vuelvo al cairo seguro que sera en esta casa por la comodidad y el trato de los dueños,Giza
